step:501/1390 train_time:1413197ms step_avg:2820.75ms
step:502/1390 train_time:1420792ms step_avg:2830.26ms
step:503/1390 train_time:1428392ms step_avg:2839.74ms
step:504/1390 train_time:1435989ms step_avg:2849.18ms
step:505/1390 train_time:1443589ms step_avg:2858.59ms
step:506/1390 train_time:1451184ms step_avg:2867.95ms
step:507/1390 train_time:1458785ms step_avg:2877.29ms
step:508/1390 train_time:1466383ms step_avg:2886.58ms
step:509/1390 train_time:1473980ms step_avg:2895.84ms
step:510/1390 train_time:1481575ms step_avg:2905.05ms
step:511/1390 train_time:1489173ms step_avg:2914.23ms
step:512/1390 train_time:1496767ms step_avg:2923.37ms
step:513/1390 train_time:1504364ms step_avg:2932.48ms
step:514/1390 train_time:1511957ms step_avg:2941.55ms
step:515/1390 train_time:1519553ms step_avg:2950.59ms
step:516/1390 train_time:1527149ms step_avg:2959.59ms
step:517/1390 train_time:1534746ms step_avg:2968.56ms
step:518/1390 train_time:1542341ms step_avg:2977.49ms
step:519/1390 train_time:1549935ms step_avg:2986.39ms
step:520/1390 train_time:1557531ms step_avg:2995.25ms
step:521/1390 train_time:1565127ms step_avg:3004.08ms
step:522/1390 train_time:1572721ms step_avg:3012.88ms
step:523/1390 train_time:1580316ms step_avg:3021.64ms
step:524/1390 train_time:1587911ms step_avg:3030.36ms
step:525/1390 train_time:1595508ms step_avg:3039.06ms
step:526/1390 train_time:1603102ms step_avg:3047.72ms
step:527/1390 train_time:1610698ms step_avg:3056.35ms
step:528/1390 train_time:1618293ms step_avg:3064.95ms
step:529/1390 train_time:1625891ms step_avg:3073.52ms
step:530/1390 train_time:1633485ms step_avg:3082.05ms
step:531/1390 train_time:1641081ms step_avg:3090.55ms
step:532/1390 train_time:1648677ms step_avg:3099.02ms
step:533/1390 train_time:1656274ms step_avg:3107.46ms
step:534/1390 train_time:1663870ms step_avg:3115.86ms
step:535/1390 train_time:1671466ms step_avg:3124.23ms
step:536/1390 train_time:1679061ms step_avg:3132.58ms
step:537/1390 train_time:1686659ms step_avg:3140.89ms
step:538/1390 train_time:1694256ms step_avg:3149.17ms
step:539/1390 train_time:1701854ms step_avg:3157.43ms
step:540/1390 train_time:1709451ms step_avg:3165.65ms
step:541/1390 train_time:1717049ms step_avg:3173.84ms
step:542/1390 train_time:1724645ms step_avg:3182.00ms
step:543/1390 train_time:1732241ms step_avg:3190.13ms
step:544/1390 train_time:1739838ms step_avg:3198.23ms
step:545/1390 train_time:1747438ms step_avg:3206.31ms
step:546/1390 train_time:1755036ms step_avg:3214.35ms
step:547/1390 train_time:1762634ms step_avg:3222.36ms
step:548/1390 train_time:1770231ms step_avg:3230.35ms
step:549/1390 train_time:1777831ms step_avg:3238.31ms
step:550/1390 train_time:1785427ms step_avg:3246.23ms
step:550/1390 val_loss:4.0531 train_time:1785710ms step_avg:3246.74ms
step:551/1390 train_time:1793029ms step_avg:3254.14ms
step:552/1390 train_time:1800624ms step_avg:3262.00ms
step:553/1390 train_time:1808224ms step_avg:3269.84ms
step:554/1390 train_time:1815820ms step_avg:3277.65ms
step:555/1390 train_time:1823419ms step_avg:3285.44ms
step:556/1390 train_time:1831013ms step_avg:3293.19ms
step:557/1390 train_time:1838612ms step_avg:3300.92ms
step:558/1390 train_time:1846207ms step_avg:3308.61ms
step:559/1390 train_time:1853806ms step_avg:3316.29ms
step:560/1390 train_time:1861400ms step_avg:3323.93ms
step:561/1390 train_time:1868998ms step_avg:3331.55ms
step:562/1390 train_time:1876595ms step_avg:3339.14ms
step:563/1390 train_time:1884193ms step_avg:3346.70ms
step:564/1390 train_time:1891787ms step_avg:3354.23ms
step:565/1390 train_time:1899385ms step_avg:3361.74ms
step:566/1390 train_time:1906982ms step_avg:3369.23ms
step:567/1390 train_time:1914578ms step_avg:3376.68ms
step:568/1390 train_time:1922171ms step_avg:3384.10ms
step:569/1390 train_time:1929770ms step_avg:3391.51ms
step:570/1390 train_time:1937366ms step_avg:3398.89ms
step:571/1390 train_time:1944963ms step_avg:3406.24ms
step:572/1390 train_time:1952555ms step_avg:3413.56ms
step:573/1390 train_time:1960153ms step_avg:3420.86ms
step:574/1390 train_time:1967748ms step_avg:3428.13ms
step:575/1390 train_time:1975344ms step_avg:3435.38ms
step:576/1390 train_time:1982936ms step_avg:3442.60ms
step:577/1390 train_time:1990533ms step_avg:3449.80ms
step:578/1390 train_time:1998127ms step_avg:3456.97ms
step:579/1390 train_time:2005724ms step_avg:3464.12ms
step:580/1390 train_time:2013319ms step_avg:3471.24ms
step:581/1390 train_time:2020916ms step_avg:3478.34ms
step:582/1390 train_time:2028512ms step_avg:3485.42ms
step:583/1390 train_time:2036111ms step_avg:3492.47ms
step:584/1390 train_time:2043708ms step_avg:3499.50ms
step:585/1390 train_time:2051306ms step_avg:3506.51ms
step:586/1390 train_time:2058901ms step_avg:3513.48ms
step:587/1390 train_time:2066499ms step_avg:3520.44ms
step:588/1390 train_time:2074096ms step_avg:3527.37ms
step:589/1390 train_time:2081693ms step_avg:3534.28ms
step:590/1390 train_time:2089288ms step_avg:3541.17ms
step:591/1390 train_time:2096886ms step_avg:3548.03ms
step:592/1390 train_time:2104484ms step_avg:3554.87ms
step:593/1390 train_time:2112080ms step_avg:3561.69ms
step:594/1390 train_time:2119676ms step_avg:3568.48ms
step:595/1390 train_time:2127275ms step_avg:3575.25ms
step:596/1390 train_time:2134871ms step_avg:3582.00ms
step:597/1390 train_time:2142469ms step_avg:3588.72ms
step:598/1390 train_time:2150064ms step_avg:3595.42ms
step:599/1390 train_time:2157660ms step_avg:3602.10ms
step:600/1390 train_time:2165256ms step_avg:3608.76ms
step:600/1390 val_loss:3.9638 train_time:2165538ms step_avg:3609.23ms
step:601/1390 train_time:2172857ms step_avg:3615.40ms
step:602/1390 train_time:2180454ms step_avg:3622.02ms
step:603/1390 train_time:2188054ms step_avg:3628.61ms
step:604/1390 train_time:2195651ms step_avg:3635.18ms
step:605/1390 train_time:2203250ms step_avg:3641.73ms
step:606/1390 train_time:2210846ms step_avg:3648.26ms
step:607/1390 train_time:2218444ms step_avg:3654.77ms
step:608/1390 train_time:2226040ms step_avg:3661.25ms
step:609/1390 train_time:2233636ms step_avg:3667.71ms
step:610/1390 train_time:2241233ms step_avg:3674.15ms
step:611/1390 train_time:2248831ms step_avg:3680.57ms
step:612/1390 train_time:2256426ms step_avg:3686.97ms
step:613/1390 train_time:2264023ms step_avg:3693.35ms
step:614/1390 train_time:2271620ms step_avg:3699.71ms
step:615/1390 train_time:2279218ms step_avg:3706.05ms
step:616/1390 train_time:2286816ms step_avg:3712.36ms
step:617/1390 train_time:2294416ms step_avg:3718.66ms
step:618/1390 train_time:2302011ms step_avg:3724.94ms
step:619/1390 train_time:2309611ms step_avg:3731.20ms
step:620/1390 train_time:2317209ms step_avg:3737.43ms
step:621/1390 train_time:2324808ms step_avg:3743.65ms
step:622/1390 train_time:2332403ms step_avg:3749.84ms
step:623/1390 train_time:2340003ms step_avg:3756.02ms
step:624/1390 train_time:2347601ms step_avg:3762.18ms
step:625/1390 train_time:2355200ms step_avg:3768.32ms
step:626/1390 train_time:2362796ms step_avg:3774.43ms
step:627/1390 train_time:2370394ms step_avg:3780.53ms
step:628/1390 train_time:2377991ms step_avg:3786.61ms
step:629/1390 train_time:2385590ms step_avg:3792.67ms
step:630/1390 train_time:2393185ms step_avg:3798.71ms
step:631/1390 train_time:2400783ms step_avg:3804.73ms
step:632/1390 train_time:2408380ms step_avg:3810.73ms
step:633/1390 train_time:2415978ms step_avg:3816.71ms
step:634/1390 train_time:2423573ms step_avg:3822.67ms
step:635/1390 train_time:2431171ms step_avg:3828.62ms
step:636/1390 train_time:2438769ms step_avg:3834.54ms
step:637/1390 train_time:2446367ms step_avg:3840.45ms
step:638/1390 train_time:2453962ms step_avg:3846.34ms
step:639/1390 train_time:2461561ms step_avg:3852.21ms
step:640/1390 train_time:2469159ms step_avg:3858.06ms
step:641/1390 train_time:2476757ms step_avg:3863.90ms
step:642/1390 train_time:2484351ms step_avg:3869.71ms
step:643/1390 train_time:2491950ms step_avg:3875.51ms
step:644/1390 train_time:2499547ms step_avg:3881.28ms
step:645/1390 train_time:2507147ms step_avg:3887.05ms
step:646/1390 train_time:2514743ms step_avg:3892.79ms
step:647/1390 train_time:2522343ms step_avg:3898.52ms
step:648/1390 train_time:2529941ms step_avg:3904.23ms
step:649/1390 train_time:2537539ms step_avg:3909.92ms
step:650/1390 train_time:2545136ms step_avg:3915.59ms
step:650/1390 val_loss:3.8922 train_time:2545418ms step_avg:3916.03ms
step:651/1390 train_time:2552736ms step_avg:3921.25ms
step:652/1390 train_time:2560333ms step_avg:3926.89ms
step:653/1390 train_time:2567932ms step_avg:3932.51ms
step:654/1390 train_time:2575530ms step_avg:3938.12ms
step:655/1390 train_time:2583127ms step_avg:3943.71ms
step:656/1390 train_time:2590725ms step_avg:3949.28ms
step:657/1390 train_time:2598325ms step_avg:3954.83ms
step:658/1390 train_time:2605921ms step_avg:3960.37ms
step:659/1390 train_time:2613518ms step_avg:3965.89ms
step:660/1390 train_time:2621115ms step_avg:3971.39ms
step:661/1390 train_time:2628713ms step_avg:3976.87ms
step:662/1390 train_time:2636309ms step_avg:3982.34ms
step:663/1390 train_time:2643906ms step_avg:3987.79ms
step:664/1390 train_time:2651502ms step_avg:3993.23ms
step:665/1390 train_time:2659099ms step_avg:3998.65ms
step:666/1390 train_time:2666696ms step_avg:4004.05ms
step:667/1390 train_time:2674291ms step_avg:4009.43ms
step:668/1390 train_time:2681889ms step_avg:4014.80ms
step:669/1390 train_time:2689488ms step_avg:4020.16ms
step:670/1390 train_time:2697086ms step_avg:4025.50ms
step:671/1390 train_time:2704682ms step_avg:4030.82ms
step:672/1390 train_time:2712278ms step_avg:4036.13ms
step:673/1390 train_time:2719875ms step_avg:4041.42ms
step:674/1390 train_time:2727471ms step_avg:4046.69ms
step:675/1390 train_time:2735067ms step_avg:4051.95ms
step:676/1390 train_time:2742662ms step_avg:4057.19ms
step:677/1390 train_time:2750262ms step_avg:4062.43ms
step:678/1390 train_time:2757860ms step_avg:4067.64ms
step:679/1390 train_time:2765457ms step_avg:4072.84ms
step:680/1390 train_time:2773054ms step_avg:4078.02ms
step:681/1390 train_time:2780653ms step_avg:4083.19ms
step:682/1390 train_time:2788249ms step_avg:4088.34ms
step:683/1390 train_time:2795845ms step_avg:4093.48ms
step:684/1390 train_time:2803443ms step_avg:4098.60ms
step:685/1390 train_time:2811041ms step_avg:4103.71ms
step:686/1390 train_time:2818638ms step_avg:4108.80ms
step:687/1390 train_time:2826237ms step_avg:4113.88ms
step:688/1390 train_time:2833831ms step_avg:4118.94ms
step:689/1390 train_time:2841429ms step_avg:4123.99ms
step:690/1390 train_time:2849027ms step_avg:4129.02ms
step:691/1390 train_time:2856624ms step_avg:4134.04ms
step:692/1390 train_time:2864219ms step_avg:4139.04ms
step:693/1390 train_time:2871818ms step_avg:4144.04ms
step:694/1390 train_time:2879416ms step_avg:4149.01ms
step:695/1390 train_time:2887016ms step_avg:4153.98ms
step:696/1390 train_time:2894612ms step_avg:4158.92ms
step:697/1390 train_time:2902210ms step_avg:4163.86ms
step:698/1390 train_time:2909809ms step_avg:4168.78ms
step:699/1390 train_time:2917408ms step_avg:4173.69ms
step:700/1390 train_time:2925002ms step_avg:4178.57ms
step:700/1390 val_loss:3.8081 train_time:2925284ms step_avg:4178.98ms
step:701/1390 train_time:2932604ms step_avg:4183.46ms
step:702/1390 train_time:2940202ms step_avg:4188.32ms
step:703/1390 train_time:2947801ms step_avg:4193.17ms
step:704/1390 train_time:2955396ms step_avg:4198.01ms
step:705/1390 train_time:2962995ms step_avg:4202.83ms
step:706/1390 train_time:2970591ms step_avg:4207.64ms
step:707/1390 train_time:2978189ms step_avg:4212.43ms
step:708/1390 train_time:2985785ms step_avg:4217.21ms
step:709/1390 train_time:2993386ms step_avg:4221.98ms
step:710/1390 train_time:3000983ms step_avg:4226.74ms
step:711/1390 train_time:3008582ms step_avg:4231.48ms
step:712/1390 train_time:3016177ms step_avg:4236.20ms
step:713/1390 train_time:3023775ms step_avg:4240.92ms
step:714/1390 train_time:3031372ms step_avg:4245.62ms
step:715/1390 train_time:3038971ms step_avg:4250.31ms
step:716/1390 train_time:3046564ms step_avg:4254.98ms
step:717/1390 train_time:3054162ms step_avg:4259.64ms
step:718/1390 train_time:3061758ms step_avg:4264.29ms
step:719/1390 train_time:3069357ms step_avg:4268.92ms
step:720/1390 train_time:3076953ms step_avg:4273.55ms
step:721/1390 train_time:3084548ms step_avg:4278.15ms
step:722/1390 train_time:3092143ms step_avg:4282.75ms
step:723/1390 train_time:3099742ms step_avg:4287.33ms
step:724/1390 train_time:3107337ms step_avg:4291.90ms
step:725/1390 train_time:3114934ms step_avg:4296.46ms
step:726/1390 train_time:3122530ms step_avg:4301.01ms
step:727/1390 train_time:3130129ms step_avg:4305.54ms
step:728/1390 train_time:3137725ms step_avg:4310.06ms
step:729/1390 train_time:3145321ms step_avg:4314.57ms
step:730/1390 train_time:3152916ms step_avg:4319.06ms
step:731/1390 train_time:3160514ms step_avg:4323.55ms
step:732/1390 train_time:3168111ms step_avg:4328.02ms
step:733/1390 train_time:3175707ms step_avg:4332.48ms
step:734/1390 train_time:3183304ms step_avg:4336.93ms
step:735/1390 train_time:3190903ms step_avg:4341.37ms
step:736/1390 train_time:3198499ms step_avg:4345.79ms
step:737/1390 train_time:3206096ms step_avg:4350.20ms
step:738/1390 train_time:3213692ms step_avg:4354.60ms
step:739/1390 train_time:3221290ms step_avg:4358.98ms
step:740/1390 train_time:3228887ms step_avg:4363.36ms
step:741/1390 train_time:3236483ms step_avg:4367.72ms
step:742/1390 train_time:3244078ms step_avg:4372.07ms
step:743/1390 train_time:3251676ms step_avg:4376.41ms
step:744/1390 train_time:3259272ms step_avg:4380.74ms
step:745/1390 train_time:3266868ms step_avg:4385.06ms
step:746/1390 train_time:3274464ms step_avg:4389.36ms
step:747/1390 train_time:3282064ms step_avg:4393.66ms
step:748/1390 train_time:3289660ms step_avg:4397.94ms
step:749/1390 train_time:3297258ms step_avg:4402.21ms
step:750/1390 train_time:3304854ms step_avg:4406.47ms
step:750/1390 val_loss:3.7417 train_time:3305136ms step_avg:4406.85ms
step:751/1390 train_time:3312457ms step_avg:4410.73ms
step:752/1390 train_time:3320055ms step_avg:4414.97ms
step:753/1390 train_time:3327654ms step_avg:4419.20ms
step:754/1390 train_time:3335250ms step_avg:4423.41ms
step:755/1390 train_time:3342850ms step_avg:4427.62ms
step:756/1390 train_time:3350447ms step_avg:4431.81ms
step:757/1390 train_time:3358047ms step_avg:4435.99ms
step:758/1390 train_time:3365642ms step_avg:4440.16ms
step:759/1390 train_time:3373239ms step_avg:4444.32ms
step:760/1390 train_time:3380836ms step_avg:4448.47ms
step:761/1390 train_time:3388433ms step_avg:4452.61ms
step:762/1390 train_time:3396027ms step_avg:4456.73ms
step:763/1390 train_time:3403626ms step_avg:4460.85ms
step:764/1390 train_time:3411223ms step_avg:4464.95ms
step:765/1390 train_time:3418821ms step_avg:4469.05ms
step:766/1390 train_time:3426416ms step_avg:4473.13ms
step:767/1390 train_time:3434015ms step_avg:4477.20ms
step:768/1390 train_time:3441610ms step_avg:4481.26ms
step:769/1390 train_time:3449207ms step_avg:4485.31ms
step:770/1390 train_time:3456802ms step_avg:4489.35ms
step:771/1390 train_time:3464399ms step_avg:4493.38ms
step:772/1390 train_time:3471994ms step_avg:4497.40ms
step:773/1390 train_time:3479591ms step_avg:4501.41ms
step:774/1390 train_time:3487185ms step_avg:4505.41ms
step:775/1390 train_time:3494785ms step_avg:4509.40ms
step:776/1390 train_time:3502380ms step_avg:4513.38ms
step:777/1390 train_time:3509979ms step_avg:4517.35ms
step:778/1390 train_time:3517575ms step_avg:4521.30ms
step:779/1390 train_time:3525171ms step_avg:4525.25ms
step:780/1390 train_time:3532768ms step_avg:4529.19ms
step:781/1390 train_time:3540367ms step_avg:4533.12ms
step:782/1390 train_time:3547960ms step_avg:4537.03ms
step:783/1390 train_time:3555559ms step_avg:4540.94ms
step:784/1390 train_time:3563155ms step_avg:4544.84ms
step:785/1390 train_time:3570753ms step_avg:4548.73ms
step:786/1390 train_time:3578349ms step_avg:4552.61ms
step:787/1390 train_time:3585947ms step_avg:4556.48ms
step:788/1390 train_time:3593542ms step_avg:4560.33ms
step:789/1390 train_time:3601141ms step_avg:4564.18ms
step:790/1390 train_time:3608738ms step_avg:4568.02ms
step:791/1390 train_time:3616335ms step_avg:4571.85ms
step:792/1390 train_time:3623932ms step_avg:4575.67ms
step:793/1390 train_time:3631532ms step_avg:4579.49ms
step:794/1390 train_time:3639129ms step_avg:4583.29ms
step:795/1390 train_time:3646725ms step_avg:4587.08ms
step:796/1390 train_time:3654323ms step_avg:4590.86ms
step:797/1390 train_time:3661923ms step_avg:4594.63ms
step:798/1390 train_time:3669520ms step_avg:4598.40ms
step:799/1390 train_time:3677116ms step_avg:4602.15ms
step:800/1390 train_time:3684712ms step_avg:4605.89ms
